日期,流水號,名稱,維基集數,ESFIO,無文字版本,imgur,i.imgur
231118,SS3527,我明明是,73-B,S4E24,,https://imgur.com/oPy4Azx,https://i.imgur.com/oPy4Azx.jpg
231118,SS3528,你們快來救救我啊,74-A,S4E25,,https://imgur.com/xWF3TVE,https://i.imgur.com/xWF3TVE.jpg
231118,SS3529,天氣這麼好 會有什麼事,74-A,S4E25,,https://imgur.com/Y0UsMvK,https://i.imgur.com/Y0UsMvK.jpg
231118,SS3530,今天我一點都不好 小子,74-A,S4E25,,https://imgur.com/d1lQwal,https://i.imgur.com/d1lQwal.jpg
231118,SS3531,看樣子 我只能打開天窗說亮話了,74-A,S4E25,,https://imgur.com/yK66TN9,https://i.imgur.com/yK66TN9.jpg
231118,SS3532,去放大假吧,74-A,S4E25,,https://imgur.com/Iy99Vet,https://i.imgur.com/Iy99Vet.jpg
231118,SS3533,情況比我預期的還順利,74-A,S4E25,,https://imgur.com/e03hH1W,https://i.imgur.com/e03hH1W.jpg
231118,SS3534,他是啊 仍然是,74-A,S4E25,,https://imgur.com/9VMelx8,https://i.imgur.com/9VMelx8.jpg
231118,SS3535,什麼 那我整天要幹嘛,74-A,S4E25,,https://imgur.com/0FLWsam,https://i.imgur.com/0FLWsam.jpg
231118,SS3536,我哪知啊,74-A,S4E25,,https://imgur.com/owkB5ki,https://i.imgur.com/owkB5ki.jpg
231118,SS3537,我管你那麼多,74-A,S4E25,,https://imgur.com/1VUFQnx,https://i.imgur.com/1VUFQnx.jpg
231118,SS3538,你就是不能來這裡,74-A,S4E25,,https://imgur.com/BmJoJjy,https://i.imgur.com/BmJoJjy.jpg
231118,SS3539,章魚哥一個人做不來的,74-A,S4E25,,https://imgur.com/jQ3HDuy,https://i.imgur.com/jQ3HDuy.jpg
231118,SS3540,我不會做的,74-A,S4E25,,https://imgur.com/aV6jHn6,https://i.imgur.com/aV6jHn6.jpg
231118,SS3541,我找來了一個不支薪的實習生,74-A,S4E25,,https://imgur.com/Q8EmmnO,https://i.imgur.com/Q8EmmnO.jpg
231118,SS3542,快去工作 不要聊了,74-A,S4E25,,https://imgur.com/MwEM6Aw,https://i.imgur.com/MwEM6Aw.jpg
231118,SS3543,他給了我一把搔肚肚的抓抓樂,74-A,S4E25,,https://imgur.com/4kP4X9F,https://i.imgur.com/4kP4X9F.jpg
231118,SS3544,這個也可以搔背,74-A,S4E25,,https://imgur.com/TKJHyI9,https://i.imgur.com/TKJHyI9.jpg
231118,SS3545,我只要一看到你就好想哭,74-A,S4E25,,https://imgur.com/0wTMuVP,https://i.imgur.com/0wTMuVP.jpg
231118,SS3546,我就送你到18層地獄去渡假,74-A,S4E25,,https://imgur.com/gFBC9iN,https://i.imgur.com/gFBC9iN.jpg
231118,SS3547,你的煎鍋溫度 要準確的設定在298度才可以,74-A,S4E25,,https://imgur.com/K8vClkN,https://i.imgur.com/K8vClkN.jpg
231118,SS3548,你到底是哪一句話聽不懂,74-A,S4E25,,https://imgur.com/FVb2UwA,https://i.imgur.com/FVb2UwA.jpg
231118,SS3549,等等 不是你想的那樣,74-A,S4E25,,https://imgur.com/VspAiSE,https://i.imgur.com/VspAiSE.jpg
231118,SS3550,一切都在我們的掌控之下,74-A,S4E25,,https://imgur.com/TSGLazj,https://i.imgur.com/TSGLazj.jpg
231118,SS3551,蟹堡王玩具屋扮家家酒,74-A,S4E25,,https://imgur.com/nQwmknA,https://i.imgur.com/nQwmknA.jpg
231118,SS3552,滾...你是哪句聽不懂啊,74-A,S4E25,,https://imgur.com/DMzglYl,https://i.imgur.com/DMzglYl.jpg
231118,SS3553,只有做這件事我才會快樂,74-A,S4E25,,https://imgur.com/hnUpo5A,https://i.imgur.com/hnUpo5A.jpg
231118,SS3554,快給我做出20個美味蟹堡,74-A,S4E25,,https://imgur.com/IZmNtUk,https://i.imgur.com/IZmNtUk.jpg
231118,SS3555,放大假還在想蟹堡王的工作 真的很不健康,74-A,S4E25,,https://imgur.com/joH6lBz,https://i.imgur.com/joH6lBz.jpg
231118,SS3556,蟹老闆 他又跑回來了,74-A,S4E25,,https://imgur.com/gjpXWM0,https://i.imgur.com/gjpXWM0.jpg
231118,SS3557,那是低鹽番茄醬,74-A,S4E25,,https://imgur.com/Yg5rUZV,https://i.imgur.com/Yg5rUZV.jpg
231118,SS3558,我都不知道我有耳朵耶,74-A,S4E25,,https://imgur.com/ylskcA1,https://i.imgur.com/ylskcA1.jpg
231118,SS3559,我剛剛才清好的,74-A,S4E25,,https://imgur.com/xqifRCC,https://i.imgur.com/xqifRCC.jpg
231118,SS3560,前面右轉就好了,74-A,S4E25,,https://imgur.com/mCJxAJI,https://i.imgur.com/mCJxAJI.jpg
231118,SS3561,安靜 小朋友 安靜,74-A,S4E25,,https://imgur.com/A9WF81g,https://i.imgur.com/A9WF81g.jpg
231118,SS3562,你要把我載去哪裡,74-A,S4E25,,https://imgur.com/nRyyE1v,https://i.imgur.com/nRyyE1v.jpg
231118,SS3563,永遠的放大假,74-A,S4E25,,https://imgur.com/QG4ShoO,https://i.imgur.com/QG4ShoO.jpg
231118,SS3564,沒錯 老闆就是想要換掉我,74-A,S4E25,,https://imgur.com/uVh0Gw5,https://i.imgur.com/uVh0Gw5.jpg
231118,SS3565,他在等機會 他們看不起我,74-A,S4E25,,https://imgur.com/mq2EjB0,https://i.imgur.com/mq2EjB0.jpg
231118,SS3566,他們認我好欺負,74-A,S4E25,,https://imgur.com/3aFmp5k,https://i.imgur.com/3aFmp5k.jpg
231118,SS3567,肉餅蟹...,74-A,S4E25,,https://imgur.com/BWvImKr,https://i.imgur.com/BWvImKr.jpg
231118,SS3568,這首歌的歌詞好難記,74-A,S4E25,,https://imgur.com/9uKz9xD,https://i.imgur.com/9uKz9xD.jpg
231118,SS3569,我的黃金歲月都在那裡浪費了,74-A,S4E25,,https://imgur.com/vXtPsZf,https://i.imgur.com/vXtPsZf.jpg
231118,SS3570,他們卻只想一腳把我踢開 當垃圾,74-A,S4E25,,https://imgur.com/fXWaT0e,https://i.imgur.com/fXWaT0e.jpg
231118,SS3571,派大星 我等你好久了,74-A,S4E25,,https://imgur.com/hnS73AQ,https://i.imgur.com/hnS73AQ.jpg
231118,SS3572,你終於熬出頭了,74-A,S4E25,,https://imgur.com/uCQUwuA,https://i.imgur.com/uCQUwuA.jpg
231118,SS3573,為什麼要這麼做,74-A,S4E25,,https://imgur.com/rLrOalV,https://i.imgur.com/rLrOalV.jpg
231118,SS3574,我就是離不開它,74-A,S4E25,,https://imgur.com/Btn8g9e,https://i.imgur.com/Btn8g9e.jpg
231118,SS3575,省了這麼多,74-A,S4E25,,https://imgur.com/WQ7kcGs,https://i.imgur.com/WQ7kcGs.jpg
231118,SS3576,比我一年賺的錢還多,74-A,S4E25,,https://imgur.com/A8MjkC4,https://i.imgur.com/A8MjkC4.jpg
231118,SS3577,你可別想要我幫你加薪,74-A,S4E25,,https://imgur.com/EGa7ZVH,https://i.imgur.com/EGa7ZVH.jpg
231118,SS3578,快點回去工作,74-A,S4E25,,https://imgur.com/mm2U8SX,https://i.imgur.com/mm2U8SX.jpg
231118,SS3579,你的頭是怎麼了,74-B,S4E26,,https://imgur.com/TMcIVZ3,https://i.imgur.com/TMcIVZ3.jpg
231118,SS3580,那是假髮還是N捲的衛生紙,74-B,S4E26,,https://imgur.com/L5DhVAf,https://i.imgur.com/L5DhVAf.jpg
231118,SS3581,不要這樣 給它個機會嘛,74-B,S4E26,,https://imgur.com/0i6t7Na,https://i.imgur.com/0i6t7Na.jpg
231118,SS3582,你害我露出禿頭了,74-B,S4E26,,https://imgur.com/NIVwOb1,https://i.imgur.com/NIVwOb1.jpg
231118,SS3583,捲捲的毛 蓬蓬的觸感,74-B,S4E26,,https://imgur.com/Gkdghts,https://i.imgur.com/Gkdghts.jpg
231118,SS3584,宰了攻擊你的吃腦外星人怪頭,74-B,S4E26,,https://imgur.com/tAS2e8n,https://i.imgur.com/tAS2e8n.jpg
231118,SS3585,派大星 攻擊我的只有你一個人,74-B,S4E26,,https://imgur.com/kUeGJg7,https://i.imgur.com/kUeGJg7.jpg
231118,SS3586,並不是 不過那真是個好主意,74-B,S4E26,,https://imgur.com/hHVeB5F,https://i.imgur.com/hHVeB5F.jpg
231118,SS3587,我快不行了,74-B,S4E26,,https://imgur.com/uFqIhz0,https://i.imgur.com/uFqIhz0.jpg
231118,SS3588,你不覺得你有點呆嗎,74-B,S4E26,,https://imgur.com/BAAMNgB,https://i.imgur.com/BAAMNgB.jpg
231118,SS3589,好了 我該回家去洗澎澎了,74-B,S4E26,,https://imgur.com/weWh8GB,https://i.imgur.com/weWh8GB.jpg
231118,SS3590,"""汙泥""",74-B,S4E26,,https://imgur.com/dEkTasX,https://i.imgur.com/dEkTasX.jpg
231118,SS3591,不要看啦,74-B,S4E26,,https://imgur.com/qM2niuM,https://i.imgur.com/qM2niuM.jpg
231118,SS3592,謝謝 我今天感覺好時髦哦,74-B,S4E26,,https://imgur.com/igHIwLG,https://i.imgur.com/igHIwLG.jpg
231118,SS3593,幹嘛 怎麼樣 什麼,74-B,S4E26,,https://imgur.com/7F2aHda,https://i.imgur.com/7F2aHda.jpg
231118,SS3594,你有沒有注意到 我今天有哪裡不一樣,74-B,S4E26,,https://imgur.com/XS6ebmb,https://i.imgur.com/XS6ebmb.jpg
231118,SS3595,對 我怎麼會沒看見呢,74-B,S4E26,,https://imgur.com/YLtr8A7,https://i.imgur.com/YLtr8A7.jpg
231118,SS3596,下班後我們可以去幫你撿一頂,74-B,S4E26,,https://imgur.com/lW7jjyX,https://i.imgur.com/lW7jjyX.jpg
231118,SS3597,蟹老闆 我已經端出很多的垃圾了,74-B,S4E26,,https://imgur.com/VerfOly,https://i.imgur.com/VerfOly.jpg
231118,SS3598,我的假髮讓大家好快樂耶,74-B,S4E26,,https://imgur.com/BMFkO9f,https://i.imgur.com/BMFkO9f.jpg
231118,SS3599,想也知道,74-B,S4E26,,https://imgur.com/PzRVpOl,https://i.imgur.com/PzRVpOl.jpg
231118,SS3600,附餐看起來很不賴哦,74-B,S4E26,,https://imgur.com/C8yQcln,https://i.imgur.com/C8yQcln.jpg
231118,SS3601,妳識貨,74-B,S4E26,,https://imgur.com/x7mTnHF,https://i.imgur.com/x7mTnHF.jpg
231118,SS3602,你要去見女皇啊 捲毛公爵,74-B,S4E26,,https://imgur.com/86PkiLX,https://i.imgur.com/86PkiLX.jpg
231118,SS3603,不對 我沒有要去見皇族,74-B,S4E26,,https://imgur.com/IsSAeby,https://i.imgur.com/IsSAeby.jpg
231118,SS3604,你一定把我誤認為皇室成員了,74-B,S4E26,,https://imgur.com/Yeay7hI,https://i.imgur.com/Yeay7hI.jpg
231118,SS3605,謝謝你們這麼欣賞我,74-B,S4E26,,https://imgur.com/fWDl2cv,https://i.imgur.com/fWDl2cv.jpg
231118,SS3606,分一點給我們怎麼樣啊,74-B,S4E26,,https://imgur.com/NCQJbif,https://i.imgur.com/NCQJbif.jpg
231118,SS3607,情況不妙 大家都在嫉妒我,74-B,S4E26,,https://imgur.com/U1ladNl,https://i.imgur.com/U1ladNl.jpg
231118,SS3608,羞羞臉 海綿寶寶,74-B,S4E26,,https://imgur.com/ORpjkE8,https://i.imgur.com/ORpjkE8.jpg
231118,SS3609,羞羞臉,74-B,S4E26,,https://imgur.com/7RGQHYJ,https://i.imgur.com/7RGQHYJ.jpg
231118,SS3610,尼德蓬蓬樂團 拜拜了,74-B,S4E26,,https://imgur.com/QFDBlxy,https://i.imgur.com/QFDBlxy.jpg
231118,SS3611,你去問這位禿頭老兄啊,74-B,S4E26,,https://imgur.com/hXqjDhH,https://i.imgur.com/hXqjDhH.jpg
231118,SS3612,我禿頭又不是我的錯,74-B,S4E26,,https://imgur.com/dWTpNbW,https://i.imgur.com/dWTpNbW.jpg
231118,SS3613,只有一個目的 唯一的神聖目的,74-B,S4E26,,https://imgur.com/NKMLhM3,https://i.imgur.com/NKMLhM3.jpg
231118,SS3614,海削大家的錢,74-B,S4E26,,https://imgur.com/TtrdaFP,https://i.imgur.com/TtrdaFP.jpg
231118,SS3615,現在你的大禿頭 害我們一毛錢都削不到,74-B,S4E26,,https://imgur.com/xf8YqF4,https://i.imgur.com/xf8YqF4.jpg
231118,SS3616,我們是賣CD 不是做善事,74-B,S4E26,,https://imgur.com/Ss4zw7H,https://i.imgur.com/Ss4zw7H.jpg
231118,SS3617,等你長出頭髮再來 不然免談,74-B,S4E26,,https://imgur.com/sTs5Mxl,https://i.imgur.com/sTs5Mxl.jpg
231118,SS3618,它的功能跟你的腦袋瓜一樣,74-B,S4E26,,https://imgur.com/prU6AJH,https://i.imgur.com/prU6AJH.jpg
231118,SS3619,我不是在讚美你,74-B,S4E26,,https://imgur.com/mVwDKNs,https://i.imgur.com/mVwDKNs.jpg
231118,SS3620,整個比奇堡都在嘲笑你,74-B,S4E26,,https://imgur.com/uKozT3W,https://i.imgur.com/uKozT3W.jpg
231118,SS3621,你自己看清楚,74-B,S4E26,,https://imgur.com/dDCjQG3,https://i.imgur.com/dDCjQG3.jpg
231118,SS3622,哈囉 帥哥,74-B,S4E26,,https://imgur.com/l0s77Uc,https://i.imgur.com/l0s77Uc.jpg
231118,SS3623,我從來沒這麼高過,74-B,S4E26,,https://imgur.com/HxE8RcY,https://i.imgur.com/HxE8RcY.jpg
231118,SS3624,你不知道自己有多可笑嗎,74-B,S4E26,,https://imgur.com/l6YiWU2,https://i.imgur.com/l6YiWU2.jpg
231118,SS3625,我覺得滿酷的,74-B,S4E26,,https://imgur.com/xiZbzyY,https://i.imgur.com/xiZbzyY.jpg
231118,SS3626,你怎麼裝酷都永遠酷不起來的,74-B,S4E26,,https://imgur.com/S0cnLxm,https://i.imgur.com/S0cnLxm.jpg
231118,SS3627,所以我是很酷的,74-B,S4E26,,https://imgur.com/cpMsIwm,https://i.imgur.com/cpMsIwm.jpg
231118,SS3628,不要再戴那個東西來工作了,74-B,S4E26,,https://imgur.com/E48J3Vm,https://i.imgur.com/E48J3Vm.jpg
231118,SS3629,你就是不給我任何機會,74-B,S4E26,,https://imgur.com/xBLFGOc,https://i.imgur.com/xBLFGOc.jpg
231118,SS3630,沒錯 約翰,74-B,S4E26,,https://imgur.com/ObcELdP,https://i.imgur.com/ObcELdP.jpg
231118,SS3631,這不是真髮 是我偷來的,74-B,S4E26,,https://imgur.com/Z2OL6O8,https://i.imgur.com/Z2OL6O8.jpg
231118,SS3632,看電影講話很沒有禮貌哦,74-B,S4E26,,https://imgur.com/gUkGsYM,https://i.imgur.com/gUkGsYM.jpg
231118,SS3633,不要吵到大家看電影了,74-B,S4E26,,https://imgur.com/OkVUupN,https://i.imgur.com/OkVUupN.jpg
231118,SS3634,快點拿下來 呆子,74-B,S4E26,,https://imgur.com/nHc0BY0,https://i.imgur.com/nHc0BY0.jpg
231118,SS3635,好好看你們的電影 不要吵,74-B,S4E26,,https://imgur.com/Rnvfmfx,https://i.imgur.com/Rnvfmfx.jpg
231118,SS3636,可是沒有必要為了它大暴動,74-B,S4E26,,https://imgur.com/2JKLCcn,https://i.imgur.com/2JKLCcn.jpg
231118,SS3637,我們就來暴動吧,74-B,S4E26,,https://imgur.com/tGqCCXe,https://i.imgur.com/tGqCCXe.jpg
231118,SS3638,我就說這部電影很難看吧,74-B,S4E26,,https://imgur.com/QTeYrXg,https://i.imgur.com/QTeYrXg.jpg
231118,SS3639,你一定要堅強一點,74-B,S4E26,,https://imgur.com/eSISkEn,https://i.imgur.com/eSISkEn.jpg
231118,SS3640,我只是想讓你知道,74-B,S4E26,,https://imgur.com/woPCsUU,https://i.imgur.com/woPCsUU.jpg
231118,SS3641,雖然我才認識你 短短的兩 三天時間,74-B,S4E26,,https://imgur.com/3lt720k,https://i.imgur.com/3lt720k.jpg
231118,SS3642,我的生命已經不能沒有你了,74-B,S4E26,,https://imgur.com/btyOFbw,https://i.imgur.com/btyOFbw.jpg
231118,SS3643,你快點啦,74-B,S4E26,,https://imgur.com/24zFeVk,https://i.imgur.com/24zFeVk.jpg
231118,SS3644,不論他們怎麼說 你永遠是最酷的,74-B,S4E26,,https://imgur.com/DGIVUGj,https://i.imgur.com/DGIVUGj.jpg
231118,SS3645,我要怎麼樣才能夠長頭髮,74-B,S4E26,,https://imgur.com/3J8cPv4,https://i.imgur.com/3J8cPv4.jpg
231118,SS3646,我的事業全毀了 毀了,74-B,S4E26,,https://imgur.com/ojMrYsH,https://i.imgur.com/ojMrYsH.jpg
231118,SS3647,太好了 勝利屬於我的了,74-B,S4E26,,https://imgur.com/qxpWZLa,https://i.imgur.com/qxpWZLa.jpg
231118,SS3648,他沒有盲目跟流行耶,74-B,S4E26,,https://imgur.com/bjADCCp,https://i.imgur.com/bjADCCp.jpg
231118,SS3649,我覺得有點遭到背叛了,74-B,S4E26,,https://imgur.com/yZ3oXHw,https://i.imgur.com/yZ3oXHw.jpg
231118,SS3650,你昨天還在嘲笑我,74-B,S4E26,,https://imgur.com/ugJbID9,https://i.imgur.com/ugJbID9.jpg
231118,SS3651,那我比大家都還要先酷到了,74-B,S4E26,,https://imgur.com/FB9S2IZ,https://i.imgur.com/FB9S2IZ.jpg
231118,SS3652,沒錯 昨天酷,74-B,S4E26,,https://imgur.com/qp1zxWN,https://i.imgur.com/qp1zxWN.jpg
231118,SS3653,今天不酷了,74-B,S4E26,,https://imgur.com/voLVdwu,https://i.imgur.com/voLVdwu.jpg
231118,SS3654,洗過以後再還給我就行了,74-B,S4E26,,https://imgur.com/tu756rk,https://i.imgur.com/tu756rk.jpg
231118,SS3655,今天 我們要來欣賞海底抒情音樂,75-A,S4E27,,https://imgur.com/ozwJ5I5,https://i.imgur.com/ozwJ5I5.jpg
231118,SS3656,抒情 音樂,75-A,S4E27,,https://imgur.com/NIgCNG2,https://i.imgur.com/NIgCNG2.jpg
231118,SS3657,當我沒說,75-A,S4E27,,https://imgur.com/BR7nGWP,https://i.imgur.com/BR7nGWP.jpg
231118,SS3658,白浪濤濤,75-A,S4E27,,https://imgur.com/qmnnHHe,https://i.imgur.com/qmnnHHe.jpg
231118,SS3659,熱帶微風,75-A,S4E27,,https://imgur.com/mcOzYvw,https://i.imgur.com/mcOzYvw.jpg
231118,SS3660,漩渦,75-A,S4E27,,https://imgur.com/MenHCTW,https://i.imgur.com/MenHCTW.jpg
231118,SS3661,反方向漩渦,75-A,S4E27,,https://imgur.com/Bq4GY5e,https://i.imgur.com/Bq4GY5e.jpg
231118,SS3662,你又把你的豎笛吞下去了,75-A,S4E27,,https://imgur.com/uyUVadN,https://i.imgur.com/uyUVadN.jpg
231118,SS3663,我要仔細瞧瞧,75-A,S4E27,,https://imgur.com/s5hY7HD,https://i.imgur.com/s5hY7HD.jpg
231118,SS3664,太暗了,75-A,S4E27,,https://imgur.com/mxwy6ru,https://i.imgur.com/mxwy6ru.jpg
231118,SS3665,我要採取終極手段,75-A,S4E27,,https://imgur.com/5T1ojzg,https://i.imgur.com/5T1ojzg.jpg
231118,SS3666,都是你害的,75-A,S4E27,,https://imgur.com/oHHlJMM,https://i.imgur.com/oHHlJMM.jpg
231118,SS3667,果然不出我所料,75-A,S4E27,,https://imgur.com/XRsDM6r,https://i.imgur.com/XRsDM6r.jpg
231118,SS3668,你真的是笨手笨腳的,75-A,S4E27,,https://imgur.com/hEqVjX9,https://i.imgur.com/hEqVjX9.jpg
231118,SS3669,這個實驗室就叫做縮小巡航室,75-A,S4E27,,https://imgur.com/MKFv1Pt,https://i.imgur.com/MKFv1Pt.jpg
231118,SS3670,我可是操控潛水艇的高手,75-A,S4E27,,https://imgur.com/fseYAHr,https://i.imgur.com/fseYAHr.jpg
231118,SS3671,嗨 老百姓,75-A,S4E27,,https://imgur.com/BfUg8KL,https://i.imgur.com/BfUg8KL.jpg
231118,SS3672,我沒有坐過潛水艇耶,75-A,S4E27,,https://imgur.com/lQIwEPa,https://i.imgur.com/lQIwEPa.jpg
231118,SS3673,讓我進去看一看,75-A,S4E27,,https://imgur.com/xXdLh99,https://i.imgur.com/xXdLh99.jpg
231118,SS3674,縮小,75-A,S4E27,,https://imgur.com/J9grRIF,https://i.imgur.com/J9grRIF.jpg
231118,SS3675,我剛好覺得自己太胖了,75-A,S4E27,,https://imgur.com/YEdwQcm,https://i.imgur.com/YEdwQcm.jpg
231118,SS3676,漂漂...,75-A,S4E27,,https://imgur.com/Ad06BQf,https://i.imgur.com/Ad06BQf.jpg
231118,SS3677,你好小哦,75-A,S4E27,,https://imgur.com/I6sIrL8,https://i.imgur.com/I6sIrL8.jpg
231118,SS3678,海綿寶寶巨人,75-A,S4E27,,https://imgur.com/Kiv6knj,https://i.imgur.com/Kiv6knj.jpg
231118,SS3679,你好傻哦,75-A,S4E27,,https://imgur.com/27RuwIN,https://i.imgur.com/27RuwIN.jpg
231118,SS3680,那兩個呆瓜在你的體內,75-A,S4E27,,https://imgur.com/BX59XAF,https://i.imgur.com/BX59XAF.jpg
231118,SS3681,免得他們撞壞重要器官,75-A,S4E27,,https://imgur.com/RAHcTPK,https://i.imgur.com/RAHcTPK.jpg
231118,SS3682,我來救你了 珊迪,75-A,S4E27,,https://imgur.com/73VUznq,https://i.imgur.com/73VUznq.jpg
231118,SS3683,這個地方本來就被搞砸了,75-A,S4E27,,https://imgur.com/ST2m2C8,https://i.imgur.com/ST2m2C8.jpg
231118,SS3684,平安的從出口出來,75-A,S4E27,,https://imgur.com/4sO3KC6,https://i.imgur.com/4sO3KC6.jpg
231118,SS3685,我無法控制我的眼球,75-A,S4E27,,https://imgur.com/WjkEknd,https://i.imgur.com/WjkEknd.jpg
231118,SS3686,我天生有明星命,75-A,S4E27,,https://imgur.com/luB0hhw,https://i.imgur.com/luB0hhw.jpg
231118,SS3687,我沒有辦法控制自己的行動,75-A,S4E27,,https://imgur.com/mzysMmH,https://i.imgur.com/mzysMmH.jpg
231118,SS3688,我在下沉 派大星一直叫個不停,75-A,S4E27,,https://imgur.com/3pCdLPK,https://i.imgur.com/3pCdLPK.jpg
231118,SS3689,不要在我的體內打嗝,75-A,S4E27,,https://imgur.com/aCOIRZT,https://i.imgur.com/aCOIRZT.jpg
231118,SS3690,要是你可以打個超大的嗝,75-A,S4E27,,https://imgur.com/ZZYwpjl,https://i.imgur.com/ZZYwpjl.jpg
231118,SS3691,就可以輸入二氧化碳到燃料箱,75-A,S4E27,,https://imgur.com/aAJ7nGe,https://i.imgur.com/aAJ7nGe.jpg
231118,SS3692,重新發動引擎,75-A,S4E27,,https://imgur.com/JLN3b7K,https://i.imgur.com/JLN3b7K.jpg
231118,SS3693,然後趁勢一起被打出來,75-A,S4E27,,https://imgur.com/NvEu84B,https://i.imgur.com/NvEu84B.jpg
231118,SS3694,我們就照你的計劃去做 派大星,75-A,S4E27,,https://imgur.com/wLUrHgX,https://i.imgur.com/wLUrHgX.jpg
231118,SS3695,什麼計劃,75-A,S4E27,,https://imgur.com/n0E2K5x,https://i.imgur.com/n0E2K5x.jpg
231118,SS3696,沒想到我會是這樣死掉,75-A,S4E27,,https://imgur.com/JMRGncL,https://i.imgur.com/JMRGncL.jpg
231118,SS3697,你吃了什麼,75-A,S4E27,,https://imgur.com/5ObClUW,https://i.imgur.com/5ObClUW.jpg
231118,SS3698,呆瓜,75-A,S4E27,,https://imgur.com/O4cmJ9p,https://i.imgur.com/O4cmJ9p.jpg
231118,SS3699,兩個小時以後,75-A,S4E27,,https://imgur.com/gJdVTS6,https://i.imgur.com/gJdVTS6.jpg
231118,SS3700,這把笨鐵鎚根本就沒有用嘛,75-A,S4E27,,https://imgur.com/BYOhxBR,https://i.imgur.com/BYOhxBR.jpg
231118,SS3701,超級漩渦,75-A,S4E27,,https://imgur.com/rE15vue,https://i.imgur.com/rE15vue.jpg
231118,SS3702,離開我的身體,75-A,S4E27,,https://imgur.com/Gllea52,https://i.imgur.com/Gllea52.jpg
231118,SS3703,放大,75-A,S4E27,,https://imgur.com/t85ovZy,https://i.imgur.com/t85ovZy.jpg
231118,SS3704,"""絕不退錢"" 好了",75-A,S4E27,,https://imgur.com/duaH8Lk,https://i.imgur.com/duaH8Lk.jpg
231118,SS3705,章魚哥 馬桶好像又堵住了,75-A,S4E27,,https://imgur.com/mCh6akE,https://i.imgur.com/mCh6akE.jpg
231118,SS3706,快點給我滾,75-B,S4E28,,https://imgur.com/EQDPuqI,https://i.imgur.com/EQDPuqI.jpg
231118,SS3707,參考看看吧 先生,75-B,S4E28,,https://imgur.com/NxHlKfr,https://i.imgur.com/NxHlKfr.jpg
231118,SS3708,我得要離開這裡,75-B,S4E28,,https://imgur.com/7nsPPww,https://i.imgur.com/7nsPPww.jpg
231118,SS3709,我要走人了 他叫我滾,75-B,S4E28,,https://imgur.com/m2kMjpH,https://i.imgur.com/m2kMjpH.jpg
231118,SS3710,我也不太確定,75-B,S4E28,,https://imgur.com/JRG8mm8,https://i.imgur.com/JRG8mm8.jpg
231118,SS3711,但是他有個公事包,75-B,S4E28,,https://imgur.com/R5rH32h,https://i.imgur.com/R5rH32h.jpg
231118,SS3712,公事包,75-B,S4E28,,https://imgur.com/54HSHmU,https://i.imgur.com/54HSHmU.jpg
231118,SS3713,那誰要陪我參加 下一屆的水母迷博覽會呢,75-B,S4E28,,https://imgur.com/tfeIeKG,https://i.imgur.com/tfeIeKG.jpg
231118,SS3714,你得要 另外找一個朋友陪你去了,75-B,S4E28,,https://imgur.com/5jz66Tw,https://i.imgur.com/5jz66Tw.jpg
231118,SS3715,因為我是走定了,75-B,S4E28,,https://imgur.com/Quu9i08,https://i.imgur.com/Quu9i08.jpg
231118,SS3716,不要走 求求你不要走,75-B,S4E28,,https://imgur.com/VdGcNCR,https://i.imgur.com/VdGcNCR.jpg
231118,SS3717,我只好整理好行李 然後...,75-B,S4E28,,https://imgur.com/uzDTYe1,https://i.imgur.com/uzDTYe1.jpg
231118,SS3718,我的衣服,75-B,S4E28,,https://imgur.com/ueJFY9g,https://i.imgur.com/ueJFY9g.jpg
231118,SS3719,派大星 那是我的衣服,75-B,S4E28,,https://imgur.com/UvijBJ7,https://i.imgur.com/UvijBJ7.jpg
231118,SS3720,我的花生醬,75-B,S4E28,,https://imgur.com/jtFXiUZ,https://i.imgur.com/jtFXiUZ.jpg
231118,SS3721,那是我的花生醬,75-B,S4E28,,https://imgur.com/VcPTZME,https://i.imgur.com/VcPTZME.jpg
231118,SS3722,我的酸黃瓜,75-B,S4E28,,https://imgur.com/ejm6U1i,https://i.imgur.com/ejm6U1i.jpg
231118,SS3723,你居然真的說走就走 派大星,75-B,S4E28,,https://imgur.com/onk0yd0,https://i.imgur.com/onk0yd0.jpg
231118,SS3724,還A走酸黃瓜,75-B,S4E28,,https://imgur.com/bRLSlwt,https://i.imgur.com/bRLSlwt.jpg
231118,SS3725,我不走不行,75-B,S4E28,,https://imgur.com/cowno9J,https://i.imgur.com/cowno9J.jpg
